,canton_residence,urban,canton_work,Income,hh_income,employment_status,education_status,has_license,car_available,has_ga,age,gender
6006,2.0,1.0,2.0,20957.562750299003,9,1.0,0.0,1,0.0,0.0,39.577131990649605,0.0
6010,22.0,1.0,22.0,3679.1238275548963,2,1.0,0.0,1,1.0,0.0,32.84023643647765,0.0
6011,1.0,1.0,1.0,5622.876908431274,3,2.0,0.0,1,1.0,0.0,26.44480049675917,1.0
6023,3.0,0.0,,,,2.0,1.0,0,0.0,0.0,15.195282492823935,0.0
6036,1.0,1.0,1.0,15146.802971081463,8,1.0,0.0,0,0.0,0.0,20.849506632537896,0.0
6055,2.0,1.0,2.0,4092.6748106730247,3,2.0,0.0,1,0.0,0.0,35.73339333087756,0.0
6062,25.0,1.0,25.0,6541.88575942973,4,1.0,0.0,1,1.0,0.0,35.75919707542084,0.0
6066,21.0,1.0,20.0,5228.164152459859,3,1.0,0.0,0,0.0,0.0,57.680685854762714,1.0
6069,2.0,1.0,2.0,1310.6919814962482,1,1.0,0.0,1,1.0,0.0,59.368462718329965,1.0
6070,1.0,1.0,,,,4.0,1.0,0,0.0,1.0,7.9217409835155195,0.0
6105,1.0,0.0,,,,4.0,1.0,0,0.0,0.0,8.030659446435493,1.0
6128,12.0,1.0,12.0,6100.661301364698,4,1.0,0.0,0,0.0,0.0,19.53403044327115,0.0
6129,24.0,1.0,,,,2.0,0.0,1,0.0,0.0,24.652877330235697,1.0
6130,11.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.849963565477537,1.0
6133,1.0,1.0,1.0,2769.901728536235,2,1.0,0.0,0,0.0,0.0,53.74789502093927,1.0
6134,7.0,0.0,7.0,2565.0388480144206,2,5.0,0.0,1,0.0,0.0,70.78583809272595,1.0
6142,11.0,0.0,2.0,3914.8531921546964,2,5.0,0.0,1,0.0,0.0,67.40203896314051,1.0
6145,5.0,1.0,5.0,68850.2410043204,9,5.0,0.0,1,1.0,0.0,68.6950825993681,1.0
6146,22.0,1.0,22.0,49459.74969839375,9,1.0,0.0,1,0.0,0.0,40.734469842469025,0.0
6148,1.0,1.0,1.0,13064.188913988444,7,5.0,0.0,1,1.0,0.0,76.82426821733952,1.0
6150,2.0,1.0,2.0,3817.3878790317076,2,1.0,0.0,1,1.0,0.0,34.025099836622985,1.0
6151,19.0,1.0,19.0,154026.6548419108,9,1.0,0.0,1,1.0,0.0,61.731305628785094,0.0
6193,2.0,1.0,19.0,5927.42236071561,3,2.0,0.0,0,0.0,0.0,36.336370968924484,1.0
6195,1.0,1.0,1.0,7981.282203535305,4,1.0,0.0,0,0.0,0.0,54.884098321871306,0.0
6197,25.0,0.0,,,,2.0,1.0,0,0.0,0.0,17.69956484229192,0.0
6201,22.0,0.0,,,,2.0,1.0,0,0.0,0.0,17.091799837648068,1.0
6216,2.0,1.0,2.0,3533.148628666757,2,1.0,0.0,1,1.0,0.0,61.55708101419873,1.0
6228,13.0,1.0,13.0,5057.508001569977,3,1.0,1.0,0,0.0,0.0,16.01560989478162,1.0
6236,18.0,1.0,18.0,53805.25416868459,9,5.0,0.0,1,1.0,0.0,84.45830906936317,1.0
6251,17.0,1.0,17.0,3501.639373995538,2,1.0,0.0,1,0.0,0.0,29.64437551136689,1.0
6256,1.0,1.0,1.0,39064.622820868884,9,1.0,0.0,1,1.0,0.0,29.26180523732728,0.0
6266,11.0,1.0,11.0,17449.58191137179,9,1.0,0.0,1,1.0,0.0,49.74122518508716,1.0
6269,22.0,1.0,22.0,5158.0990098976035,3,2.0,0.0,1,0.0,0.0,61.78976841858207,0.0
6274,13.0,0.0,1.0,6321.315791611875,4,2.0,0.0,0,0.0,0.0,22.92973379144496,1.0
6282,19.0,0.0,,,,2.0,1.0,0,0.0,0.0,17.48330188437808,0.0
6293,2.0,1.0,26.0,7721.341369266381,4,2.0,0.0,1,0.0,0.0,35.01283259354318,0.0
6297,19.0,1.0,19.0,5621.311761564813,3,2.0,0.0,0,0.0,0.0,19.754265413505664,1.0
6302,2.0,0.0,2.0,738.0764133584702,1,1.0,0.0,1,0.0,0.0,48.059178750929505,1.0
6305,22.0,1.0,22.0,2342.1400310451263,2,1.0,0.0,1,1.0,0.0,59.387777843923686,0.0
6311,1.0,1.0,20.0,4545.948815052094,3,1.0,0.0,1,0.0,0.0,33.32863536057039,1.0
6316,3.0,0.0,3.0,2747.07458656885,2,5.0,0.0,1,1.0,1.0,74.78970058640994,0.0
6334,19.0,1.0,19.0,2908.3637590826715,2,1.0,0.0,0,0.0,0.0,58.69630790498445,0.0
6340,2.0,0.0,2.0,19360.210001984786,9,1.0,0.0,1,1.0,0.0,35.72365270624505,0.0
6347,23.0,1.0,23.0,10039.777501062325,6,1.0,0.0,1,1.0,0.0,47.98045218517768,0.0
6358,22.0,1.0,10.0,2985.773925660954,2,5.0,0.0,1,0.0,0.0,81.7350809655361,1.0
6367,1.0,1.0,1.0,5112.966013182275,3,1.0,1.0,0,0.0,0.0,19.160281732705243,1.0
6392,10.0,1.0,22.0,5131.844875617099,3,2.0,0.0,1,0.0,0.0,56.91691019301561,0.0
6395,20.0,0.0,,,,2.0,1.0,0,0.0,0.0,16.41447900050298,0.0
6411,12.0,1.0,12.0,4427.643741094471,3,5.0,0.0,1,1.0,0.0,91.5770914299435,0.0
6412,23.0,0.0,,,,4.0,1.0,0,0.0,0.0,7.119155527555904,1.0
6425,20.0,1.0,2.0,7220.369262089703,4,1.0,0.0,1,0.0,0.0,51.00967085140269,1.0
6428,17.0,0.0,,,,4.0,1.0,0,0.0,0.0,7.148874970592487,1.0
6431,9.0,1.0,,,,4.0,1.0,0,0.0,0.0,14.182746549895,1.0
6433,19.0,1.0,19.0,29847.332739464917,9,5.0,0.0,1,1.0,1.0,71.28482581285311,1.0
6434,12.0,1.0,12.0,8469.1113430251,5,1.0,0.0,1,1.0,0.0,56.297587943540066,0.0
6440,1.0,1.0,1.0,9332.43024567663,5,5.0,0.0,1,1.0,0.0,68.486130350454,0.0
6441,3.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.985074897356071,1.0
6448,3.0,1.0,3.0,1922.259992113144,1,1.0,0.0,1,1.0,0.0,57.708932213193975,0.0
6453,23.0,1.0,8.0,7461.4094215807845,4,5.0,0.0,1,0.0,0.0,79.63975845712116,0.0
6454,22.0,1.0,22.0,4202.295306790152,3,1.0,0.0,1,0.0,1.0,55.895671270883895,0.0
6460,2.0,1.0,2.0,30415.801113980477,9,1.0,0.0,1,1.0,0.0,58.286985983707154,1.0
6466,2.0,1.0,2.0,2352.9269309793494,2,2.0,0.0,1,0.0,0.0,35.93036983204752,1.0
6470,19.0,1.0,19.0,214.22676393485548,1,5.0,0.0,1,0.0,0.0,67.76346617679246,0.0
6473,9.0,1.0,9.0,27099.002748193903,9,1.0,0.0,1,0.0,0.0,49.9709951709749,1.0
6505,19.0,1.0,19.0,706.4112085088682,1,1.0,0.0,1,1.0,0.0,48.741666822015986,1.0
6506,2.0,1.0,2.0,316.80496033133466,1,2.0,0.0,1,0.0,1.0,49.59605553838924,1.0
6511,13.0,1.0,19.0,7551.161647028128,4,1.0,0.0,1,0.0,1.0,44.210624135770104,0.0
6519,22.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.69153604928806,1.0
6522,23.0,1.0,23.0,4631.790675774512,3,1.0,0.0,1,1.0,0.0,53.95864003849192,1.0
6527,11.0,1.0,11.0,8759.414605564554,5,1.0,0.0,1,1.0,0.0,52.83050169971557,1.0
6529,1.0,1.0,1.0,252.8811121416447,1,1.0,0.0,1,1.0,0.0,49.67581989227597,0.0
6539,25.0,1.0,25.0,6043.517457699122,4,1.0,0.0,0,0.0,0.0,19.404069918757614,0.0
6540,23.0,0.0,,,,2.0,1.0,0,0.0,0.0,15.63316501279246,1.0
6545,1.0,1.0,1.0,438.6373843292039,1,5.0,0.0,1,0.0,0.0,80.3375858982904,1.0
6558,11.0,1.0,11.0,8736.580509049161,5,1.0,0.0,1,1.0,0.0,32.15725331260796,0.0
6565,22.0,1.0,22.0,6208.442032869319,4,2.0,0.0,1,0.0,0.0,46.983173582711515,0.0
6568,17.0,1.0,17.0,18318.167237539554,9,2.0,0.0,1,1.0,0.0,61.392493209745226,1.0
6574,1.0,1.0,1.0,4447.263210205735,3,1.0,0.0,1,1.0,0.0,43.09063283771843,0.0
6581,13.0,1.0,13.0,2509.8405484394175,2,2.0,0.0,1,1.0,0.0,38.86319633561925,0.0
6584,22.0,1.0,22.0,5846.334844512949,3,2.0,0.0,1,0.0,1.0,32.853489370811985,0.0
6587,17.0,1.0,25.0,8112.195633187281,5,2.0,0.0,1,0.0,0.0,21.015998450701545,1.0
6591,24.0,1.0,24.0,4724.548873245788,3,5.0,0.0,1,1.0,0.0,65.67235204486497,0.0
6607,1.0,1.0,1.0,4057.116266294203,3,2.0,0.0,1,1.0,0.0,42.765903696611986,1.0
6625,3.0,1.0,3.0,4955.253510341919,3,1.0,0.0,1,0.0,0.0,37.25584146486608,0.0
6636,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.500346710135545,1.0
6651,16.0,0.0,16.0,4561.782802874501,3,1.0,0.0,1,1.0,0.0,62.0596767359616,1.0
6657,25.0,1.0,25.0,8279.641692636433,5,1.0,0.0,0,0.0,0.0,26.948915876681895,1.0
6659,25.0,1.0,25.0,5175.331799368983,3,1.0,0.0,1,0.0,0.0,32.03868452675033,0.0
6660,2.0,1.0,2.0,5493.270348680269,3,2.0,0.0,1,0.0,0.0,63.57257024025989,1.0
6670,10.0,0.0,2.0,8006.366696415323,5,2.0,0.0,1,1.0,0.0,52.86527941131999,0.0
6681,2.0,1.0,2.0,11439.65941775517,6,1.0,0.0,1,1.0,0.0,43.17863839328311,1.0
6690,25.0,1.0,25.0,3130.2012328632627,2,1.0,0.0,0,0.0,0.0,21.021964234751977,0.0
6704,3.0,1.0,3.0,4539.051284864718,3,5.0,0.0,1,1.0,0.0,71.63002260631197,0.0
6709,2.0,1.0,2.0,5972.256899833762,3,1.0,0.0,0,0.0,0.0,24.068011495028486,1.0
6713,11.0,1.0,17.0,6849.467755111447,4,1.0,0.0,1,0.0,1.0,50.93362992900711,1.0
6715,1.0,1.0,1.0,3906.6847728853177,2,1.0,0.0,1,1.0,0.0,31.504429069611888,0.0
6721,1.0,1.0,1.0,7625.052148335705,4,1.0,0.0,1,1.0,0.0,52.07798801999115,0.0
6729,2.0,1.0,2.0,17488.36515848066,9,1.0,0.0,1,1.0,0.0,35.00878788225032,1.0
6732,17.0,1.0,1.0,5362.354294156556,3,2.0,0.0,1,0.0,0.0,37.864230118939304,1.0
6734,22.0,1.0,22.0,1556.1169586094848,1,1.0,0.0,1,1.0,0.0,60.7719264181751,1.0
6751,22.0,1.0,22.0,14618.475311005443,8,2.0,0.0,1,1.0,0.0,28.14290490700796,1.0
6757,3.0,1.0,3.0,17188.083642774927,9,1.0,0.0,1,1.0,0.0,31.896780651750305,1.0
6764,22.0,0.0,25.0,13681.48856040023,7,1.0,0.0,1,1.0,0.0,34.84795174643409,1.0
6770,25.0,1.0,25.0,6926.176202104219,4,2.0,0.0,1,1.0,0.0,51.4703097990423,1.0
6785,1.0,1.0,1.0,11336.310839706959,6,1.0,0.0,1,1.0,0.0,47.687009965646894,0.0
6788,17.0,1.0,17.0,2326.9077626298813,2,1.0,0.0,1,1.0,0.0,58.88022860028309,0.0
6797,4.0,0.0,4.0,1781.8638969228045,1,2.0,0.0,1,1.0,0.0,43.363398251831995,1.0
6798,1.0,1.0,1.0,74461.29253077027,9,1.0,0.0,1,1.0,1.0,57.423796658073115,1.0
6807,19.0,1.0,19.0,1177.3470013781568,1,2.0,0.0,1,0.0,0.0,44.445145750057236,1.0
6819,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,9.374698301735634,0.0
6829,11.0,1.0,11.0,2430.4372452896723,2,1.0,0.0,1,0.0,0.0,37.16822591073037,0.0
6849,19.0,1.0,1.0,4345.291397092292,3,1.0,0.0,1,0.0,0.0,50.866722497250066,1.0
6867,1.0,1.0,1.0,3910.2613504061674,2,2.0,0.0,0,0.0,0.0,51.73469710139011,1.0
6869,23.0,1.0,23.0,3587.5222340799764,2,1.0,0.0,1,1.0,0.0,43.08884465271194,1.0
6872,17.0,0.0,,,,4.0,1.0,0,0.0,0.0,8.341006546653944,1.0
6873,23.0,1.0,23.0,6497.609499727935,4,1.0,0.0,1,0.0,0.0,47.64684497485291,0.0
6880,2.0,0.0,2.0,21291.537122473474,9,1.0,0.0,1,1.0,0.0,35.72019296046551,0.0
6888,2.0,1.0,2.0,1172.9330478539155,1,5.0,0.0,0,0.0,0.0,68.76566309656096,1.0
6889,25.0,1.0,25.0,5097.91223771907,3,2.0,0.0,1,1.0,0.0,46.95199458946672,0.0
6890,17.0,0.0,17.0,11615.062432490704,6,1.0,0.0,1,0.0,0.0,39.00230936437356,0.0
6896,3.0,1.0,3.0,3849.944799332563,2,1.0,0.0,1,1.0,0.0,54.48422105428085,1.0
6897,1.0,1.0,1.0,1771.6326007352914,1,5.0,0.0,1,1.0,0.0,78.54666512662698,1.0
6908,19.0,1.0,19.0,4124.813147813843,3,5.0,0.0,0,0.0,0.0,80.32132325289922,1.0
6916,13.0,1.0,13.0,11284.31454799197,6,5.0,0.0,0,0.0,0.0,69.80304893563198,0.0
6921,5.0,1.0,1.0,4206.462971024816,3,1.0,0.0,0,0.0,0.0,19.811261565567065,0.0
6923,7.0,1.0,,,,4.0,1.0,0,0.0,0.0,13.412209267195522,1.0
6925,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.12481105662323,0.0
6936,2.0,0.0,2.0,54141.59691494097,9,1.0,0.0,1,1.0,0.0,60.92382326782399,0.0
6939,21.0,1.0,21.0,4324.319426563955,3,1.0,0.0,0,0.0,0.0,41.75460087103647,0.0
6950,3.0,1.0,3.0,1924.3742978744438,1,1.0,0.0,0,0.0,0.0,45.225982472027226,1.0
6962,3.0,0.0,3.0,89369.16077730557,9,1.0,0.0,1,0.0,0.0,29.477546824780802,1.0
6963,1.0,1.0,,,,2.0,1.0,1,1.0,0.0,20.720172272616992,0.0
6970,17.0,0.0,,,,4.0,1.0,0,0.0,0.0,13.1959153103885,0.0
6971,2.0,0.0,2.0,3475.079493479692,2,2.0,0.0,0,0.0,1.0,48.25384245271562,1.0
6972,23.0,1.0,23.0,6591.0605061901515,4,1.0,0.0,1,0.0,0.0,37.11330021719323,1.0
6976,2.0,1.0,2.0,29732.79418929517,9,1.0,0.0,1,1.0,0.0,23.841804866972097,0.0
6980,19.0,1.0,19.0,1046.6439779488599,1,1.0,0.0,0,0.0,0.0,20.086375059235934,1.0
6984,10.0,1.0,10.0,5352.365903123628,3,2.0,0.0,1,1.0,0.0,60.999495993700066,0.0
7000,3.0,1.0,3.0,3291.2830805486515,2,2.0,0.0,0,0.0,0.0,45.54837101318117,1.0
7007,1.0,1.0,1.0,10645.115252885771,6,1.0,0.0,0,0.0,0.0,20.139114785891707,0.0
7012,23.0,0.0,23.0,541.0363693770062,1,2.0,0.0,1,1.0,0.0,57.07747938289526,0.0
7015,20.0,1.0,,,,4.0,1.0,0,0.0,0.0,13.521537770888017,0.0
7018,23.0,1.0,23.0,2494.945166609015,2,5.0,0.0,1,1.0,0.0,75.39132155485959,1.0
7019,9.0,1.0,9.0,15172.465647884286,8,5.0,0.0,1,0.0,0.0,78.45731891418791,0.0
7029,2.0,1.0,2.0,31905.636970555326,9,5.0,0.0,1,1.0,0.0,71.84349000297766,0.0
7034,1.0,1.0,1.0,20502.344178881118,9,1.0,0.0,1,1.0,0.0,60.70051495581606,0.0
7041,22.0,1.0,22.0,44637.79773064466,9,2.0,0.0,0,0.0,0.0,28.589427988084026,1.0
7045,2.0,1.0,2.0,5156.419088354222,3,5.0,0.0,0,0.0,0.0,85.72140236182099,0.0
7053,9.0,1.0,9.0,14582.880387131852,8,1.0,0.0,1,1.0,0.0,23.315683824695952,1.0
7058,2.0,1.0,6.0,2338.3975305435297,2,2.0,0.0,1,1.0,0.0,52.0508185537667,1.0
7059,1.0,1.0,1.0,19009.25272700041,9,5.0,0.0,1,1.0,0.0,78.76776502078451,0.0
7064,3.0,1.0,3.0,4284.161778565081,3,5.0,0.0,1,1.0,0.0,71.74193103010884,1.0
7072,1.0,1.0,1.0,8070.616719204736,5,2.0,0.0,1,1.0,0.0,54.2633372670507,0.0
7073,23.0,0.0,23.0,832.5925615808926,1,5.0,0.0,1,0.0,0.0,77.06409928944754,1.0
7076,23.0,1.0,22.0,5457.143495729179,3,5.0,0.0,1,0.0,0.0,80.07477055376717,1.0
7079,23.0,0.0,23.0,2482.1267131222785,2,1.0,0.0,1,1.0,0.0,50.49389808551496,1.0
7084,9.0,1.0,9.0,7126.917050708519,4,2.0,0.0,0,0.0,0.0,42.07603411101968,1.0
7086,19.0,1.0,,,,2.0,0.0,0,0.0,0.0,20.08036397624369,1.0
7088,1.0,1.0,1.0,1184.6279479711711,1,2.0,0.0,0,0.0,0.0,44.9703263856336,1.0
7092,21.0,1.0,,,,4.0,1.0,0,0.0,0.0,10.770422942764071,1.0
7098,19.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.237928318822696,0.0
7100,20.0,1.0,20.0,5557.175091324512,3,2.0,0.0,1,0.0,0.0,22.400709955830735,1.0
7106,8.0,1.0,17.0,2712.2384073829935,2,5.0,0.0,1,0.0,0.0,72.28815408478363,1.0
7108,10.0,1.0,10.0,14430.126887949276,8,1.0,0.0,0,0.0,0.0,41.62496778849072,1.0
7111,11.0,1.0,19.0,3069.8324487678237,2,1.0,0.0,1,0.0,0.0,26.77579617068909,0.0
7117,22.0,0.0,22.0,2548.1853761056263,2,1.0,0.0,1,1.0,0.0,23.85654186657871,1.0
7140,21.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.067747180712104,0.0
7144,1.0,1.0,1.0,3003.9125328485766,2,1.0,0.0,1,0.0,0.0,34.9690549127115,1.0
7147,22.0,1.0,22.0,19686.721995247768,9,1.0,0.0,1,1.0,0.0,26.6750974289464,0.0
7148,1.0,1.0,21.0,4458.1702561454,3,1.0,0.0,1,0.0,1.0,23.366392698627124,0.0
7149,1.0,1.0,22.0,4476.565906263463,3,1.0,0.0,1,0.0,0.0,45.50703400646353,1.0
7150,1.0,1.0,1.0,13641.082213663616,7,1.0,0.0,1,1.0,0.0,28.624705946626364,0.0
7153,25.0,1.0,25.0,508.64677599656676,1,5.0,0.0,1,0.0,0.0,65.42283702237751,0.0
7161,19.0,1.0,1.0,21654.15266320924,9,5.0,0.0,0,0.0,0.0,81.13995080224299,0.0
7166,2.0,0.0,2.0,1748.352719680636,1,5.0,0.0,1,0.0,0.0,78.31091707042447,0.0
7171,21.0,1.0,21.0,152778.47403331348,9,2.0,0.0,1,0.0,0.0,38.786402439731546,0.0
7177,17.0,1.0,17.0,1892.3270264173107,1,5.0,0.0,1,1.0,0.0,86.12118755234769,1.0
7179,19.0,1.0,19.0,2515.164133387654,2,5.0,0.0,1,1.0,0.0,71.26498145262326,0.0
7193,5.0,1.0,5.0,1359.3632672986473,1,1.0,0.0,1,0.0,0.0,48.97809432210488,0.0
7194,10.0,1.0,1.0,6722.5515309215825,4,2.0,0.0,1,0.0,0.0,30.27706163390394,1.0
7196,22.0,1.0,22.0,3276.2379272257367,2,1.0,0.0,1,1.0,0.0,39.7360728222759,1.0
7218,18.0,0.0,18.0,6004.133057580504,4,1.0,0.0,1,1.0,0.0,45.765605213133995,0.0
7226,1.0,1.0,1.0,5682.70686787778,3,1.0,0.0,1,1.0,0.0,61.33106350205571,0.0
7230,8.0,1.0,8.0,5998.559947392149,3,2.0,0.0,1,0.0,0.0,42.28965814693197,0.0
7231,3.0,1.0,3.0,4814.574916680426,3,1.0,0.0,1,0.0,0.0,35.530519733822985,1.0
7268,1.0,1.0,1.0,1661.9432109217653,1,2.0,0.0,1,1.0,0.0,39.14355472870807,1.0
7272,13.0,1.0,13.0,9220.105066124086,5,1.0,0.0,1,1.0,0.0,59.97699359547437,0.0
7292,1.0,1.0,1.0,12293.619563745571,7,5.0,0.0,1,0.0,0.0,83.94916182381303,1.0
7305,2.0,1.0,2.0,2576.4945624687903,2,1.0,0.0,1,1.0,0.0,22.23953467706724,0.0
7310,9.0,1.0,1.0,9251.708471497515,5,5.0,0.0,1,1.0,0.0,68.71782313722156,1.0
7314,1.0,1.0,2.0,5538.5464165825015,3,5.0,0.0,1,0.0,1.0,77.8948817126552,0.0
7318,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.72799559863006,0.0
7324,18.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.002776638888918,1.0
7341,2.0,0.0,,,,4.0,1.0,0,0.0,0.0,7.060768446079692,1.0
7351,22.0,1.0,22.0,1374.252971029086,1,1.0,0.0,1,1.0,0.0,62.10696637479555,0.0
7353,22.0,0.0,22.0,1507.6294439030123,1,1.0,0.0,1,0.0,0.0,23.75348961894565,0.0
7367,23.0,1.0,,,,2.0,1.0,1,1.0,0.0,19.766995532520014,1.0
7368,19.0,1.0,19.0,1892.3370782003594,1,5.0,0.0,1,1.0,0.0,69.43008614992368,0.0
7370,25.0,1.0,1.0,3874.944491641515,2,2.0,0.0,1,0.0,0.0,59.339110944181584,1.0
7371,21.0,1.0,21.0,2829.183679181364,2,5.0,0.0,1,0.0,0.0,82.9534457804009,1.0
7375,24.0,1.0,24.0,4917.711394793611,3,2.0,0.0,1,0.0,1.0,53.563992803761494,1.0
7383,22.0,1.0,22.0,17533.86270858043,9,1.0,0.0,1,0.0,0.0,33.2851133651252,1.0
7399,20.0,1.0,20.0,5443.169540097241,3,1.0,0.0,1,0.0,0.0,34.17723261003607,1.0
7403,1.0,1.0,1.0,29865.53802651014,9,2.0,0.0,0,0.0,0.0,43.6037624590615,0.0
7405,2.0,1.0,2.0,6719.429188723534,4,1.0,0.0,1,0.0,0.0,50.66183074210244,0.0
7407,1.0,1.0,1.0,6998.723978474694,4,1.0,0.0,1,1.0,0.0,36.71212946803871,0.0
7416,3.0,0.0,,,,4.0,1.0,0,0.0,0.0,10.758124362582976,1.0
7423,2.0,0.0,2.0,3090.24500411816,2,1.0,0.0,1,1.0,0.0,52.160639217611106,0.0
7435,1.0,1.0,1.0,10196.884476700085,6,1.0,0.0,1,1.0,0.0,40.5487120619855,1.0
7436,1.0,1.0,1.0,48045.74447489733,9,1.0,0.0,1,0.0,0.0,37.06952577702805,1.0
7437,25.0,1.0,25.0,1562.779403278614,1,1.0,0.0,1,1.0,0.0,45.468861408736075,0.0
7450,11.0,1.0,11.0,2027.2777658259345,2,5.0,0.0,1,1.0,0.0,67.02134931096475,0.0
7453,19.0,1.0,1.0,10753.503596230632,6,1.0,0.0,0,0.0,0.0,25.35205624009609,0.0
7455,7.0,1.0,10.0,4515.991399045936,3,1.0,0.0,0,0.0,0.0,28.840578169403216,1.0
7473,22.0,1.0,22.0,4658.044407279569,3,1.0,0.0,1,1.0,0.0,52.306281309937276,1.0
7474,22.0,1.0,23.0,6556.971461088055,4,1.0,0.0,1,1.0,0.0,45.59524010649284,0.0
7489,20.0,1.0,20.0,3044.077465666941,2,1.0,0.0,1,1.0,0.0,48.357649921429584,0.0
7497,17.0,1.0,17.0,9272.596246527079,5,1.0,0.0,1,1.0,0.0,62.13942566871492,0.0
7499,19.0,0.0,19.0,374.5172445158916,1,1.0,0.0,1,1.0,0.0,42.249674909842724,0.0
7506,6.0,1.0,,,,2.0,1.0,0,0.0,0.0,15.431779609621572,0.0
7524,2.0,0.0,2.0,502.5993273010008,1,5.0,0.0,1,0.0,0.0,68.16074928412309,1.0
7548,3.0,1.0,1.0,5897.890803321866,3,5.0,0.0,1,0.0,0.0,83.1114397153176,0.0
7550,1.0,1.0,1.0,4167.729083725247,3,2.0,0.0,1,1.0,0.0,36.957586608891916,1.0
7565,17.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.289186232183283,0.0
7572,3.0,0.0,3.0,3745.823794734851,2,1.0,0.0,1,1.0,0.0,55.41819861690351,0.0
7574,17.0,0.0,,,,4.0,1.0,0,0.0,0.0,9.978891710121616,1.0
7579,10.0,1.0,,,,2.0,1.0,0,0.0,0.0,15.436398166400068,1.0
7584,9.0,1.0,9.0,889.425099218798,1,5.0,0.0,1,0.0,0.0,80.8322800532319,0.0
7591,22.0,1.0,22.0,27390.82253210937,9,2.0,0.0,0,0.0,0.0,24.584512849492057,0.0
7592,11.0,1.0,11.0,21177.321620217645,9,2.0,0.0,1,1.0,0.0,49.80388799165689,0.0
7606,13.0,1.0,13.0,894.9903950410123,1,1.0,0.0,1,0.0,0.0,28.397944468420064,0.0
7614,3.0,1.0,3.0,800.2352882537228,1,2.0,0.0,1,0.0,0.0,23.796795463139688,0.0
7616,2.0,1.0,17.0,3180.7910013205465,2,2.0,0.0,1,0.0,0.0,41.57722120936728,0.0
7630,22.0,1.0,22.0,4357.803012341727,3,5.0,0.0,1,1.0,0.0,78.62526648981952,0.0
7638,1.0,1.0,1.0,23418.92125285659,9,1.0,0.0,1,1.0,0.0,45.762069428671566,1.0
7642,24.0,1.0,1.0,3285.375827789186,2,5.0,0.0,1,0.0,0.0,71.59660431095722,0.0
7648,13.0,1.0,13.0,8908.44205767683,5,1.0,0.0,0,0.0,0.0,55.47408912699598,1.0
7649,18.0,0.0,18.0,4993.4451910105645,3,5.0,0.0,1,1.0,0.0,72.0114832761401,1.0
7651,1.0,1.0,1.0,20599.074476479054,9,5.0,0.0,1,1.0,0.0,77.8606425520793,0.0
7652,17.0,1.0,17.0,163.81213245294467,1,2.0,0.0,1,1.0,0.0,55.95380129486398,0.0
7661,2.0,1.0,2.0,1997.2006467153312,1,1.0,0.0,1,0.0,0.0,63.38433638007996,0.0
7663,21.0,0.0,,,,4.0,1.0,0,0.0,0.0,9.805023779199928,0.0
7667,4.0,1.0,21.0,35858.741156901146,9,5.0,0.0,1,0.0,0.0,76.76219679944757,0.0
7679,2.0,1.0,2.0,2801.574597596686,2,2.0,0.0,1,1.0,0.0,50.67686281076794,1.0
7694,22.0,1.0,,,,4.0,1.0,0,0.0,1.0,13.361277373521943,0.0
7711,2.0,1.0,2.0,860.9841575978193,1,1.0,0.0,1,1.0,0.0,62.45722733331195,1.0
7716,19.0,0.0,19.0,2160.6293414379884,2,5.0,0.0,1,1.0,0.0,82.3005729915867,1.0
7723,11.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.47017563594636,0.0
7732,23.0,1.0,23.0,4055.4060036542323,3,1.0,0.0,1,0.0,0.0,34.19035774641702,0.0
7749,23.0,1.0,22.0,5872.22477706786,3,1.0,0.0,1,0.0,0.0,43.78920283727689,0.0
7751,2.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.160250759719702,0.0
7763,22.0,1.0,22.0,5157.96258597018,3,5.0,0.0,1,1.0,0.0,71.57082781929034,0.0
7767,3.0,1.0,3.0,14461.051029554317,8,1.0,0.0,1,0.0,0.0,40.20448553298411,1.0
7768,22.0,0.0,21.0,4307.607660158055,3,5.0,0.0,1,0.0,0.0,72.08274612019704,1.0
7770,2.0,1.0,2.0,1095.7729751069814,1,1.0,0.0,1,1.0,0.0,51.53250632065351,0.0
7775,12.0,1.0,12.0,4539.163569929325,3,1.0,0.0,1,1.0,0.0,56.21485853725471,0.0
7777,3.0,1.0,13.0,4553.960963107185,3,5.0,0.0,1,0.0,0.0,81.65038041920639,1.0
7780,13.0,1.0,13.0,4779.506883189759,3,5.0,0.0,1,1.0,1.0,71.02392177053002,1.0
7806,3.0,1.0,19.0,8517.122728100958,5,5.0,0.0,1,0.0,0.0,65.0943374797032,0.0
7818,21.0,1.0,21.0,5713.15451969182,3,1.0,0.0,1,1.0,0.0,36.16727221753604,1.0
