,canton_residence,urban,canton_work,Income,hh_income,employment_status,education_status,has_license,car_available,has_ga,age,gender
5881,2.0,1.0,2.0,4441.271231067101,3,1.0,0.0,0,0.0,0.0,47.42686573515198,0.0
5894,22.0,1.0,22.0,4013.447264492849,3,5.0,0.0,1,0.0,0.0,76.17220011492304,1.0
5899,3.0,1.0,3.0,2620.407074487785,2,2.0,0.0,0,0.0,0.0,28.442825993764018,0.0
5902,11.0,0.0,11.0,1891.0820251300252,1,5.0,0.0,0,0.0,0.0,79.08907770038991,0.0
5903,22.0,1.0,22.0,9152.636213115824,5,1.0,0.0,1,1.0,0.0,45.4975909418672,0.0
5904,21.0,1.0,21.0,8103.686867539577,5,1.0,0.0,1,1.0,0.0,39.90610959682499,0.0
5916,2.0,0.0,2.0,1576.3677463914692,1,1.0,0.0,1,1.0,0.0,50.27984496151521,0.0
5924,1.0,1.0,1.0,5118.823820630262,3,1.0,0.0,1,0.0,0.0,23.73980921043517,0.0
5925,12.0,1.0,12.0,4860.9725482758895,3,5.0,0.0,1,1.0,0.0,75.79504787897122,1.0
5926,2.0,1.0,2.0,3646.2825555652216,2,1.0,0.0,1,1.0,0.0,49.97024117260571,0.0
5927,11.0,0.0,,,,2.0,1.0,0,0.0,0.0,16.259411131425168,0.0
5944,5.0,1.0,5.0,1953.9194017074362,1,1.0,0.0,1,1.0,0.0,48.172514109764506,0.0
5948,9.0,1.0,9.0,5032.585736349125,3,5.0,0.0,1,1.0,0.0,69.26579919060555,0.0
5951,11.0,1.0,11.0,5534.875475970922,3,5.0,0.0,1,0.0,0.0,69.1129213188824,0.0
5961,1.0,1.0,1.0,10749.513407595245,6,5.0,0.0,1,0.0,0.0,64.50348974955523,1.0
5967,22.0,1.0,22.0,2016.3787154356987,2,5.0,0.0,1,1.0,0.0,66.8273391749592,0.0
5974,1.0,1.0,1.0,3104.3352372318573,2,2.0,0.0,1,1.0,0.0,52.74248888948273,1.0
5987,1.0,1.0,1.0,4315.001177337622,3,1.0,0.0,1,1.0,0.0,56.770900857820834,1.0
5989,22.0,1.0,22.0,7917.02889493824,4,2.0,0.0,1,0.0,0.0,40.14033912669606,0.0
6007,25.0,1.0,25.0,3154.734130876799,2,1.0,0.0,1,1.0,1.0,41.39567385144505,1.0
6018,25.0,1.0,25.0,6541.88575942973,4,1.0,0.0,1,1.0,0.0,30.759197075420843,0.0
6037,26.0,1.0,22.0,5965.203558153062,3,1.0,0.0,1,0.0,0.0,31.669731494732787,0.0
6047,17.0,1.0,17.0,4177.188387625566,3,1.0,0.0,0,0.0,1.0,18.483042454162387,0.0
6057,25.0,1.0,10.0,2722.6456326397297,2,2.0,0.0,0,0.0,0.0,19.34669236749869,1.0
6059,3.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.267990343988458,0.0
6070,1.0,1.0,1.0,3631.518108720468,2,1.0,0.0,1,1.0,0.0,46.1255054273463,0.0
6073,20.0,0.0,20.0,4126.415367351917,3,2.0,0.0,1,1.0,0.0,45.35086203251103,0.0
6078,1.0,1.0,11.0,5402.418330364133,3,2.0,0.0,1,0.0,1.0,42.3372723626851,1.0
6081,10.0,0.0,10.0,5051.078893597467,3,5.0,0.0,1,1.0,1.0,79.87853825572847,1.0
6083,1.0,1.0,6.0,3743.8346246500105,2,5.0,0.0,1,0.0,0.0,68.34892534825758,1.0
6093,22.0,0.0,22.0,9563.93161485182,5,2.0,0.0,1,0.0,0.0,44.81836973528311,0.0
6100,11.0,0.0,2.0,3914.8531921546964,2,2.0,0.0,1,0.0,0.0,62.40203896314051,1.0
6112,2.0,1.0,,,,4.0,1.0,0,0.0,1.0,10.461290711863285,1.0
6116,22.0,1.0,22.0,2776.2014764998266,2,5.0,0.0,1,0.0,0.0,64.93687462267803,0.0
6139,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,14.781461611989016,0.0
6160,22.0,0.0,,,,4.0,1.0,0,0.0,0.0,12.091799837648068,1.0
6166,2.0,1.0,2.0,2826.607626313984,2,5.0,0.0,1,1.0,0.0,71.77235253441609,0.0
6171,19.0,0.0,1.0,5227.393548107818,3,2.0,0.0,1,0.0,0.0,23.01198128023475,0.0
6172,22.0,1.0,2.0,5606.396601943926,3,2.0,0.0,1,0.0,0.0,39.36857489214549,1.0
6184,22.0,1.0,,,,2.0,1.0,0,0.0,0.0,18.25124232076314,1.0
6198,17.0,1.0,17.0,10414.510699005708,6,1.0,0.0,1,1.0,0.0,22.107381666533684,1.0
6210,10.0,1.0,10.0,2616.6709595484785,2,1.0,0.0,1,1.0,0.0,27.769161149211186,1.0
6216,1.0,1.0,1.0,39064.622820868884,9,1.0,0.0,1,1.0,0.0,24.26180523732728,0.0
6220,17.0,1.0,17.0,2803.5242996651996,2,5.0,0.0,1,0.0,0.0,67.9661226873177,0.0
6223,22.0,1.0,7.0,5811.151488087313,3,1.0,0.0,1,0.0,0.0,53.61457322466049,1.0
6230,5.0,1.0,5.0,4100.090880916637,3,2.0,0.0,1,0.0,1.0,47.81169446508511,1.0
6234,5.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.282421492556068,0.0
6257,4.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.217577593424494,1.0
6271,13.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.497741691167903,1.0
6274,3.0,0.0,3.0,2747.07458656885,2,5.0,0.0,1,1.0,1.0,69.78970058640994,0.0
6279,19.0,1.0,19.0,16116.124060590033,9,2.0,0.0,1,0.0,0.0,49.526585016545596,1.0
6295,22.0,1.0,22.0,1995.411143854586,1,5.0,0.0,1,0.0,0.0,86.42711623773198,0.0
6300,12.0,1.0,12.0,14544.452465986935,8,5.0,0.0,1,1.0,0.0,65.5970444167333,1.0
6301,1.0,1.0,1.0,10028.431490513654,6,5.0,0.0,1,1.0,0.0,80.59080208918704,0.0
6308,10.0,1.0,,,,2.0,0.0,0,0.0,1.0,19.614459159782427,0.0
6325,22.0,0.0,22.0,7922.975830382927,4,1.0,0.0,0,0.0,0.0,46.04771965062446,1.0
6332,21.0,1.0,23.0,5179.898787544004,3,1.0,0.0,1,0.0,0.0,51.7380874273415,0.0
6333,12.0,1.0,12.0,6908.323955856185,4,1.0,0.0,1,1.0,1.0,62.00426979469489,1.0
6351,1.0,1.0,1.0,377.9051828980753,1,2.0,0.0,1,0.0,0.0,31.32028560506501,0.0
6352,19.0,1.0,19.0,6932.569295644088,4,5.0,0.0,1,1.0,0.0,80.17193847531871,1.0
6357,22.0,0.0,22.0,9555.35381267326,5,1.0,0.0,1,1.0,0.0,52.873814157477,0.0
6361,1.0,1.0,1.0,5048.817433017149,3,1.0,0.0,0,0.0,0.0,29.57317734715116,1.0
6366,19.0,1.0,1.0,3033.930039209206,2,2.0,0.0,1,0.0,0.0,62.71147697140805,1.0
6370,23.0,0.0,23.0,875.9107976593554,1,2.0,0.0,1,0.0,0.0,42.92629498981569,1.0
6375,2.0,1.0,2.0,2824.398253288518,2,2.0,0.0,0,0.0,0.0,20.005079586888996,0.0
6379,22.0,1.0,22.0,2525.0776150954925,2,5.0,0.0,1,1.0,0.0,84.60669397750848,1.0
6381,1.0,1.0,1.0,9296.910644406124,5,1.0,0.0,0,0.0,0.0,32.53713011972809,0.0
6384,1.0,1.0,1.0,6067.942504763058,4,5.0,0.0,1,1.0,0.0,66.85594274669324,0.0
6402,18.0,0.0,18.0,4599.152938342151,3,1.0,0.0,1,1.0,0.0,26.306623005601978,0.0
6419,23.0,0.0,,,,4.0,1.0,0,0.0,1.0,11.602818854320049,1.0
6427,17.0,1.0,17.0,16764.323332277738,9,1.0,0.0,1,1.0,0.0,46.698377770058414,1.0
6428,1.0,1.0,1.0,1793.736957302846,1,2.0,0.0,1,0.0,0.0,44.9709951709749,1.0
6432,23.0,1.0,23.0,5098.219516067106,3,5.0,0.0,1,0.0,0.0,70.18701093713003,0.0
6438,19.0,1.0,19.0,405.85478199562476,1,1.0,0.0,1,1.0,0.0,31.718229051450407,1.0
6441,19.0,0.0,,,,2.0,1.0,0,0.0,0.0,17.593697189142404,1.0
6443,17.0,1.0,17.0,75180.5386624997,9,2.0,0.0,1,1.0,0.0,62.71105136791516,1.0
6444,3.0,0.0,3.0,4098.7886185314965,3,1.0,0.0,0,0.0,0.0,22.11951058856107,0.0
6448,13.0,1.0,13.0,9714.367425671846,5,1.0,0.0,1,1.0,0.0,25.355547521900462,1.0
6474,1.0,1.0,21.0,7458.398282073432,4,2.0,0.0,1,0.0,0.0,45.6574475892653,1.0
6486,25.0,1.0,25.0,19402.916750854394,9,1.0,0.0,1,1.0,0.0,47.83050169971557,1.0
6488,26.0,0.0,26.0,896.0756026292268,1,1.0,0.0,1,1.0,0.0,44.67581989227597,0.0
6490,25.0,1.0,11.0,4897.043880738343,3,1.0,0.0,1,0.0,0.0,54.132098341222445,0.0
6501,19.0,1.0,19.0,4388.345850846273,3,2.0,0.0,1,1.0,0.0,55.67629668964673,1.0
6513,25.0,1.0,25.0,3648.8388506354936,2,1.0,0.0,0,0.0,0.0,25.570823812297704,1.0
6515,22.0,1.0,22.0,11328.931159101267,6,1.0,0.0,1,0.0,0.0,43.43694103300163,0.0
6525,1.0,1.0,1.0,11229.304914467255,6,1.0,0.0,1,1.0,0.0,30.22177763112768,1.0
6526,1.0,1.0,1.0,6920.002037553989,4,1.0,0.0,1,1.0,0.0,51.938416250131695,0.0
6532,17.0,1.0,17.0,14571.336371538036,8,2.0,0.0,0,0.0,1.0,41.042742022231096,0.0
6533,2.0,1.0,2.0,7107.237977428745,4,1.0,0.0,0,0.0,0.0,18.423329443209695,1.0
6536,10.0,1.0,10.0,4071.965509116608,3,1.0,0.0,1,1.0,0.0,29.673188902650736,0.0
6539,17.0,1.0,20.0,6138.419088417781,4,2.0,0.0,1,0.0,0.0,39.557728047135924,1.0
6542,2.0,1.0,,,,4.0,1.0,0,0.0,0.0,13.570070568063102,1.0
6548,7.0,1.0,1.0,9085.862536761784,5,2.0,0.0,1,0.0,0.0,59.90836469687952,1.0
6558,22.0,1.0,22.0,9015.657465351014,5,5.0,0.0,1,1.0,0.0,78.8813359810672,1.0
6561,1.0,1.0,1.0,5522.746503172966,3,1.0,0.0,1,1.0,0.0,25.705774399878692,0.0
6565,1.0,1.0,1.0,13504.657447121088,7,1.0,1.0,0,0.0,0.0,19.566920317919084,1.0
6571,25.0,1.0,25.0,12310.035718181147,7,2.0,0.0,1,1.0,0.0,51.694239079671206,1.0
6591,11.0,1.0,11.0,2909.4371692209033,2,1.0,0.0,1,1.0,0.0,50.82616367737501,0.0
6595,1.0,1.0,1.0,14484.736157358919,8,1.0,0.0,1,1.0,0.0,58.34524271292389,0.0
6598,17.0,1.0,17.0,5115.483914641462,3,1.0,1.0,0,0.0,0.0,15.477989407217592,1.0
6605,17.0,1.0,10.0,4155.7724156015,3,2.0,0.0,1,0.0,0.0,55.409893399407565,1.0
6620,20.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.57641210297038,1.0
6640,14.0,1.0,14.0,2509.4092583683705,2,5.0,0.0,1,1.0,0.0,68.46975417641352,1.0
6651,24.0,1.0,24.0,2532.256189902716,2,1.0,0.0,0,0.0,0.0,56.163402547847,0.0
6665,17.0,1.0,17.0,2402.5997902582044,2,1.0,0.0,1,0.0,0.0,28.959234743978413,1.0
6672,19.0,1.0,19.0,7470.102366510505,4,1.0,0.0,1,0.0,0.0,45.93362992900711,1.0
6692,17.0,1.0,17.0,401.7680090889137,1,1.0,0.0,1,0.0,0.0,31.7369435359592,1.0
6693,3.0,1.0,3.0,1017.0442185859272,1,1.0,0.0,0,0.0,0.0,26.78176133304396,1.0
6694,1.0,1.0,19.0,6899.481368016538,4,2.0,0.0,1,0.0,0.0,32.864230118939304,1.0
6698,19.0,1.0,19.0,4339.808055533544,3,2.0,0.0,1,0.0,0.0,30.41622628664095,0.0
6706,1.0,1.0,,,,2.0,0.0,1,1.0,1.0,21.653878175663294,0.0
6714,22.0,1.0,22.0,15826.583351088826,8,2.0,0.0,1,1.0,0.0,63.65503429813589,1.0
6731,20.0,0.0,20.0,6646.26710202797,4,5.0,0.0,0,0.0,0.0,75.93619990347952,1.0
6732,25.0,1.0,25.0,6926.176202104219,4,1.0,0.0,1,1.0,0.0,46.4703097990423,1.0
6742,1.0,1.0,1.0,2995.563194392066,2,1.0,0.0,1,1.0,0.0,58.09385029568398,0.0
6759,23.0,1.0,23.0,5206.188109551478,3,1.0,0.0,0,0.0,0.0,49.03238637806089,1.0
6762,25.0,1.0,2.0,4623.334088405177,3,1.0,0.0,1,0.0,1.0,38.79368247060165,1.0
6765,20.0,1.0,17.0,3386.395649098219,2,1.0,0.0,1,0.0,0.0,47.599879642891665,1.0
6769,1.0,1.0,1.0,1071.0383776749793,1,5.0,0.0,1,0.0,0.0,66.60124155929157,1.0
6783,1.0,1.0,1.0,4164.746137073051,3,5.0,0.0,1,1.0,0.0,70.40003490622848,0.0
6785,20.0,1.0,20.0,6708.0778150574215,4,5.0,0.0,1,0.0,0.0,74.7021846460143,1.0
6795,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.93473493494298,1.0
6796,23.0,1.0,23.0,24761.877882438428,9,1.0,0.0,1,1.0,0.0,45.60777863048406,1.0
6810,2.0,1.0,11.0,5091.632676343285,3,2.0,0.0,1,0.0,0.0,63.69641202625007,1.0
6811,5.0,1.0,17.0,4594.041792250402,3,5.0,0.0,1,0.0,0.0,64.5850212595592,1.0
6816,25.0,1.0,25.0,5025.31994442926,3,1.0,0.0,0,0.0,0.0,55.420000881855685,0.0
6820,25.0,1.0,25.0,35149.585260113134,9,1.0,0.0,1,1.0,0.0,22.23018612161991,0.0
6827,3.0,0.0,3.0,3765.2543850880766,2,5.0,0.0,1,1.0,0.0,81.11583009321248,1.0
6828,1.0,1.0,1.0,3910.2613504061674,2,1.0,0.0,0,0.0,0.0,46.73469710139011,1.0
6833,1.0,1.0,1.0,5003.86659459386,3,5.0,0.0,1,0.0,0.0,83.2781028304596,1.0
6840,19.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.72861172799594,1.0
6845,2.0,1.0,2.0,15496.945121127443,8,2.0,0.0,1,0.0,0.0,38.24727345506699,0.0
6849,2.0,1.0,2.0,1172.9330478539155,1,1.0,0.0,0,0.0,0.0,63.76566309656096,1.0
6850,22.0,1.0,22.0,1536.1934759082978,1,5.0,0.0,0,0.0,0.0,86.26578171017513,1.0
6858,2.0,1.0,2.0,8591.939668743333,5,5.0,0.0,1,0.0,0.0,85.9362588027227,1.0
6860,1.0,1.0,1.0,1771.6326007352914,1,5.0,0.0,1,1.0,0.0,73.54666512662698,1.0
6873,1.0,1.0,14.0,6640.918697716333,4,1.0,0.0,0,0.0,0.0,49.31257740040087,1.0
6904,25.0,1.0,25.0,8653.061654198422,5,1.0,0.0,0,0.0,0.0,26.75199163875118,0.0
6924,1.0,1.0,1.0,6699.243728986379,4,1.0,0.0,1,0.0,0.0,24.477546824780802,1.0
6928,1.0,1.0,1.0,8949.632415314263,5,1.0,0.0,0,0.0,0.0,56.041325655083256,0.0
6933,19.0,1.0,19.0,4832.727187808469,3,1.0,0.0,1,0.0,0.0,32.11330021719323,1.0
6942,22.0,1.0,22.0,2637.182141277011,2,1.0,0.0,1,1.0,0.0,53.34141679843924,0.0
6945,24.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.577177797719969,0.0
6963,23.0,1.0,23.0,2411.1073167668305,2,1.0,0.0,1,1.0,0.0,51.76558740859127,0.0
6974,1.0,1.0,1.0,2055.14062023419,2,1.0,0.0,1,1.0,0.0,25.520235516291223,1.0
6992,1.0,1.0,,,,2.0,0.0,0,0.0,0.0,15.873331965407488,1.0
7004,23.0,1.0,23.0,5328.924527662737,3,1.0,0.0,1,1.0,0.0,44.25980626271553,0.0
7023,1.0,1.0,1.0,2888.6247887092054,2,1.0,0.0,0,0.0,0.0,27.402074621068095,0.0
7028,19.0,1.0,19.0,550.9365140912925,1,1.0,0.0,1,0.0,0.0,41.08693626050672,1.0
7034,23.0,1.0,22.0,5457.143495729179,3,5.0,0.0,1,0.0,0.0,75.07477055376717,1.0
7035,3.0,1.0,19.0,3943.6919605761914,2,1.0,0.0,1,0.0,0.0,24.2458231315793,0.0
7036,22.0,1.0,2.0,2177.8117436420375,2,2.0,0.0,0,0.0,0.0,33.04981192093601,0.0
7038,11.0,1.0,11.0,13274.749462707392,7,2.0,0.0,1,1.0,0.0,37.4218705509395,1.0
7039,1.0,1.0,1.0,14422.988533998523,8,5.0,0.0,1,1.0,0.0,65.2174868676816,1.0
7042,9.0,1.0,9.0,7126.917050708519,4,1.0,0.0,0,0.0,0.0,37.07603411101968,1.0
7043,14.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.475089214487298,1.0
7058,19.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.237928318822696,0.0
7066,8.0,1.0,17.0,2712.2384073829935,2,5.0,0.0,1,0.0,0.0,67.28815408478363,1.0
7074,3.0,1.0,3.0,13705.347928496136,7,1.0,0.0,1,0.0,0.0,57.78521647367711,1.0
7076,3.0,1.0,3.0,3540.7810177294627,2,1.0,0.0,0,0.0,0.0,18.85654186657871,1.0
7088,24.0,1.0,24.0,12201.592844123756,7,5.0,0.0,1,0.0,0.0,70.01515117713711,0.0
7092,22.0,1.0,2.0,4531.786016720314,3,1.0,0.0,1,0.0,0.0,50.44398656705357,1.0
7095,1.0,1.0,1.0,11425.808668489348,6,1.0,0.0,1,0.0,0.0,39.00977173289607,0.0
7099,1.0,1.0,1.0,3105.568088983664,2,2.0,0.0,1,0.0,0.0,38.00509664734295,1.0
7107,10.0,1.0,,,,2.0,0.0,1,1.0,0.0,19.732071286058954,0.0
7110,23.0,1.0,20.0,6168.095056875306,4,2.0,0.0,1,0.0,0.0,40.50703400646353,1.0
7114,25.0,1.0,25.0,508.64677599656676,1,2.0,0.0,1,0.0,0.0,60.42283702237751,0.0
7130,1.0,1.0,1.0,11021.040249922502,6,1.0,0.0,1,1.0,0.0,42.87733380721011,1.0
7133,22.0,1.0,22.0,5925.784471072785,3,1.0,0.0,1,0.0,0.0,36.773051779645584,0.0
7140,1.0,1.0,1.0,3701.064450164919,2,1.0,0.0,0,0.0,1.0,52.96337071185758,0.0
7165,12.0,1.0,12.0,604.1327546967832,1,1.0,0.0,0,0.0,0.0,26.054331123332076,1.0
7175,5.0,1.0,23.0,5771.4441093320565,3,1.0,0.0,1,0.0,0.0,53.642219413614384,1.0
7179,22.0,1.0,22.0,1793.298345250115,1,1.0,0.0,1,1.0,0.0,47.521306797784064,0.0
7183,12.0,1.0,18.0,5258.236294049775,3,2.0,0.0,1,0.0,0.0,36.57259937863091,1.0
7189,25.0,1.0,25.0,14061.68256581836,8,1.0,0.0,1,1.0,0.0,57.03923906281511,1.0
7193,2.0,1.0,2.0,8717.940201955897,5,1.0,0.0,1,1.0,0.0,30.530519733822985,1.0
7194,20.0,1.0,20.0,3409.524222732581,2,1.0,0.0,1,1.0,0.0,52.59261151471924,0.0
7208,17.0,1.0,17.0,47691.69040788408,9,1.0,0.0,1,1.0,0.0,30.776322175728865,0.0
7209,1.0,1.0,1.0,7778.396123530765,4,5.0,0.0,1,1.0,1.0,68.35586732182082,1.0
7214,1.0,1.0,1.0,35863.68438393747,9,1.0,0.0,0,0.0,0.0,23.966606421362712,1.0
7215,1.0,1.0,1.0,3535.806726219011,2,2.0,0.0,1,1.0,0.0,56.46234405065525,1.0
7233,22.0,1.0,22.0,4724.834962823642,3,5.0,0.0,1,0.0,0.0,72.57555609340329,1.0
7235,18.0,0.0,18.0,25446.84743575665,9,2.0,0.0,1,0.0,0.0,39.90866234010309,1.0
7238,3.0,1.0,13.0,5795.911529824588,3,2.0,0.0,1,0.0,0.0,24.804585267167113,1.0
7243,3.0,0.0,3.0,1989.3202480096065,1,5.0,0.0,0,0.0,0.0,78.94709974698048,1.0
7249,14.0,1.0,14.0,8331.709609571108,5,5.0,0.0,1,1.0,0.0,78.99205411749199,1.0
7253,9.0,1.0,9.0,2729.9553415122996,2,5.0,0.0,1,0.0,0.0,82.009570410582,1.0
7255,19.0,1.0,19.0,6043.341755340061,4,1.0,0.0,1,0.0,0.0,28.15634946199998,0.0
7257,19.0,1.0,19.0,10501.5770577982,6,1.0,0.0,1,1.0,0.0,45.61097614521009,1.0
7265,11.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.754291829751992,0.0
7267,24.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.159657710504007,1.0
7268,22.0,1.0,22.0,10351.106036852128,6,1.0,0.0,0,0.0,0.0,24.49318076081522,1.0
7271,19.0,1.0,17.0,3824.3116655195317,2,2.0,0.0,1,0.0,0.0,44.66560268078274,1.0
7285,1.0,1.0,1.0,9459.087451892889,5,5.0,0.0,1,1.0,0.0,80.9624389255116,1.0
7293,18.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.002776638888918,1.0
7294,2.0,1.0,2.0,1202.3916330324967,1,2.0,0.0,0,0.0,0.0,34.76060218033831,0.0
7312,5.0,1.0,5.0,4782.577458673868,3,2.0,0.0,1,1.0,0.0,25.448282084243147,1.0
7315,1.0,1.0,1.0,3259.6682100008993,2,2.0,0.0,1,1.0,0.0,32.18335190216362,1.0
7322,18.0,1.0,18.0,5445.0028959849005,3,1.0,0.0,0,0.0,0.0,18.75348961894565,0.0
7326,23.0,1.0,23.0,7668.754537352516,4,1.0,0.0,1,0.0,0.0,54.74811667532322,0.0
7329,1.0,1.0,1.0,4355.317970319529,3,1.0,0.0,0,0.0,0.0,18.5012646976636,1.0
7348,8.0,0.0,17.0,236.98909593415345,1,2.0,0.0,0,0.0,0.0,45.177620728349666,1.0
7350,1.0,1.0,25.0,5306.411058842796,3,2.0,0.0,1,0.0,0.0,32.27467979882795,1.0
7360,17.0,1.0,17.0,14990.088420604186,8,5.0,0.0,1,1.0,0.0,80.12043255557523,0.0
7362,5.0,1.0,1.0,5819.223553417093,3,5.0,0.0,0,0.0,0.0,68.89747400067358,1.0
7365,20.0,1.0,20.0,5443.169540097241,3,1.0,0.0,0,0.0,0.0,29.17723261003607,1.0
7366,1.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.229635077863577,0.0
7372,2.0,1.0,2.0,6719.429188723534,4,1.0,0.0,1,0.0,0.0,45.66183074210244,0.0
7373,17.0,1.0,17.0,1138.091494380812,1,2.0,0.0,1,1.0,0.0,52.441193870978395,1.0
7389,23.0,0.0,23.0,2417.109831884739,2,2.0,0.0,1,0.0,0.0,51.74151394563796,1.0
7404,1.0,1.0,1.0,18859.525365937378,9,2.0,0.0,1,1.0,0.0,40.468861408736075,0.0
7413,22.0,1.0,22.0,6259.650002566816,4,1.0,0.0,0,0.0,0.0,18.99629760684911,0.0
7426,1.0,1.0,1.0,3396.6059096784525,2,5.0,0.0,1,1.0,0.0,71.54825284227127,1.0
7451,2.0,1.0,22.0,5110.57958531548,3,1.0,0.0,0,0.0,0.0,47.74899769360445,0.0
7452,19.0,1.0,19.0,1007.3845992975737,1,2.0,0.0,1,0.0,0.0,47.0216309844709,0.0
7468,11.0,1.0,11.0,128328.61301033093,9,1.0,0.0,1,1.0,1.0,50.81279227198911,1.0
7477,4.0,1.0,21.0,874.8393131722482,1,1.0,0.0,1,1.0,0.0,47.915209246445556,1.0
7497,22.0,0.0,,,,4.0,1.0,0,0.0,0.0,7.247361789977504,0.0
7500,2.0,1.0,2.0,3509.559014040864,2,1.0,0.0,1,0.0,0.0,50.52705909377369,1.0
7511,1.0,1.0,1.0,21230.57966333381,9,1.0,0.0,1,0.0,0.0,25.483411866335928,1.0
7519,22.0,1.0,22.0,14444.336578634318,8,1.0,0.0,1,1.0,0.0,39.62037007525191,0.0
7527,13.0,1.0,13.0,3590.6813397790984,2,1.0,0.0,1,1.0,0.0,44.05363716266311,1.0
7537,2.0,1.0,2.0,4891.290310502484,3,1.0,0.0,1,0.0,0.0,33.53641633758707,0.0
7540,21.0,1.0,21.0,4943.96542570681,3,1.0,0.0,1,1.0,0.0,45.49351151369797,1.0
7555,9.0,1.0,9.0,889.425099218798,1,5.0,0.0,1,0.0,0.0,75.8322800532319,0.0
7560,2.0,1.0,2.0,3629.381604072312,2,2.0,0.0,1,0.0,0.0,58.624787918696484,0.0
7564,11.0,1.0,11.0,21177.321620217645,9,2.0,0.0,1,1.0,0.0,44.80388799165689,0.0
7565,11.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.39710176207609,0.0
7566,9.0,1.0,9.0,4879.92099885347,3,1.0,0.0,1,0.0,0.0,30.640129819413687,1.0
7572,1.0,1.0,1.0,7353.466808107452,4,5.0,0.0,1,1.0,0.0,83.50136695903439,1.0
7597,22.0,1.0,19.0,6420.112978872964,4,2.0,0.0,1,0.0,0.0,30.10126860811556,1.0
7598,1.0,1.0,1.0,5362.307773089074,3,1.0,0.0,1,0.0,0.0,29.020616694464024,1.0
7615,9.0,1.0,,,,2.0,0.0,1,0.0,0.0,78.97206147493921,1.0
7616,23.0,1.0,23.0,696.4432082471986,1,2.0,0.0,0,0.0,0.0,50.47408912699598,1.0
7638,5.0,1.0,5.0,7610.286905909738,4,1.0,0.0,1,1.0,0.0,29.271146695343305,0.0
7648,17.0,0.0,17.0,9659.36386782999,5,1.0,0.0,1,0.0,0.0,27.599417033623695,0.0
7709,22.0,1.0,22.0,7649.108501187707,4,1.0,0.0,1,1.0,0.0,29.670837806188047,1.0
7723,9.0,1.0,9.0,15766.322987836813,8,2.0,0.0,1,0.0,0.0,57.052646821664894,0.0
7732,3.0,1.0,3.0,14461.051029554317,8,1.0,0.0,1,0.0,0.0,35.20448553298411,1.0
7735,1.0,1.0,1.0,12190.971847358524,7,1.0,0.0,1,1.0,0.0,46.53250632065351,0.0
7741,2.0,1.0,5.0,6680.17963216979,4,1.0,0.0,1,0.0,0.0,31.319435309915207,1.0
7750,2.0,1.0,12.0,6135.894443928604,4,5.0,0.0,1,0.0,0.0,68.743793706328,1.0
7751,1.0,1.0,1.0,25351.584345688774,9,1.0,1.0,0,0.0,0.0,15.802849046297297,0.0
7753,1.0,1.0,,,,2.0,1.0,0,0.0,0.0,15.167998041557667,0.0
7762,1.0,1.0,20.0,17490.90134639293,9,2.0,0.0,0,0.0,0.0,52.41264160742912,0.0
7766,2.0,0.0,2.0,3216.489845600117,2,1.0,1.0,0,0.0,1.0,15.179529644420882,1.0
7768,1.0,1.0,25.0,3573.5022939671676,2,5.0,0.0,1,0.0,0.0,79.92013368608809,0.0
7770,22.0,1.0,22.0,33136.626592463115,9,5.0,0.0,1,1.0,0.0,69.08246243219969,0.0
7773,1.0,1.0,1.0,6309.659106961036,4,1.0,0.0,1,1.0,0.0,37.45606486164206,0.0
7783,2.0,0.0,2.0,3160.3747820639187,2,1.0,0.0,0,0.0,0.0,16.918912191968502,0.0
7794,3.0,1.0,3.0,15748.620559216788,8,2.0,0.0,0,0.0,0.0,42.35967479416763,1.0
7800,1.0,1.0,1.0,6929.685979118837,4,1.0,0.0,1,1.0,0.0,50.14453118418328,1.0
7802,3.0,1.0,3.0,936.2708083562534,1,5.0,0.0,1,1.0,0.0,73.8958362100957,0.0
7807,2.0,1.0,2.0,2635.789383314765,2,2.0,0.0,1,1.0,1.0,31.568786196253996,0.0
7814,22.0,1.0,22.0,8494.433265057562,5,1.0,0.0,1,1.0,0.0,45.909418946969026,0.0
7830,22.0,1.0,22.0,7818.242876352314,4,1.0,0.0,1,1.0,0.0,38.578828487580495,1.0
7837,1.0,1.0,1.0,1779.6806024753148,1,1.0,0.0,1,1.0,0.0,43.17431096992209,0.0
7848,19.0,1.0,19.0,38117.48612425798,9,1.0,0.0,1,0.0,0.0,41.25134241324531,1.0
